Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
903,15.89899352,38.01187486,-11.04909014,7.622623428,18.89476161,-3.470357764,
727,43.59494438,46.92849421,-8.701682119,10.5741415,18.18158125,-3.47640764,
726,4.872525554,51.40986055,-10.86211281,7.372851357,20.67656689,-3.6158052,
724,-6.397941956,-55.2998089,-12.23365132,0.617578129,11.927739,-2.055710276,
725,9.28028381,-6.768524164,-11.0310823,4.627890468,15.33368522,-2.747233297,
177,58.4444742,55.15194321,-8.086783142,12.3345654,18.09376084,-3.599262228,
B,3.242210878,-101.6337357,-11.29555997,-1.015175919,7.347963903,-1.277817832,
C,9.461311406,-56.02444463,-11.34898576,1.988503142,11.00323584,-2.015880847,
D,15.02568543,-16.74367516,-11.27362447,4.595179643,14.14123935,-2.639877307,
B,-127.0352479,118.4949799,-25.83205408,-1.014478919,7.357116435,-1.252689015,
C,-166.7127227,213.9489289,-20.07492261,1.981946076,11.00360108,-2.023906828,
D,-200.5889589,296.569397,-14.88227611,4.586921727,14.14281272,-2.67965702,
725,-223.0844536,308.9508203,-11.73258663,4.605857368,15.33506407,-2.758068715,
726,-297.5953078,416.5695999,-2.035098836,7.344660749,20.67295577,-3.631827934,
903,-260.8273351,403.0606708,-4.775778804,7.597266491,18.88569059,-3.453808755,
723,-107.8002472,141.0910635,-22.04432791,0.339055279,7.087883266,-1.182847567,
724,-198.2160337,198.4196166,-20.19467965,0.661797973,11.94624327,-2.051328123,
722,-54.67224501,85.69693012,-24.01618567,-0.72874342,3.770915091,-0.523113025,
727,-217.6736757,452.4365234,1.083255311,10.56678336,18.23157955,-3.4045866,
177,-195.6482387,485.8063454,-0.080118555,12.38890292,18.0334378,-3.637974207,
903,23.62165641,76.70519262,-23.53250124,7.618875584,18.9050558,-3.456593828,
723,16.51931721,2.135516196,-8.012171689,0.343228263,7.075326597,-1.187324903,
722,19.28960841,-16.43487993,-3.644780186,-0.721335111,3.75859849,-0.523218466,
724,6.342313728,26.44798466,-13.58180909,0.654420966,11.94712612,-2.039160309,
726,18.05611425,84.79655353,-24.80656641,7.359899612,20.69922819,-3.636774489,
725,17.47086893,52.3024652,-18.69939079,4.607084328,15.34523102,-2.764788877,
727,39.52326207,80.3284988,-23.85387796,10.53973518,18.21734433,-3.464482725,
177,48.98635988,83.63676155,-24.72528024,12.3742961,18.00248006,-3.585332715,
B,9.231587425,0.293956469,-8.259353643,-1.00818762,7.363098345,-1.257598634,
C,15.10739141,25.06314469,-13.53465847,1.989895897,11.00844128,-2.028262886,
D,20.17605411,46.39106747,-17.88349542,4.5720564,14.14536941,-2.656269956,
726,4.866442132,14.23664095,-15.3176032,7.422565159,20.65058044,-3.591184853,
903,-6.901479721,15.24988081,-14.76425832,7.627917837,18.85341827,-3.484952057,
724,-42.9529991,69.32726292,-17.61335761,0.628123641,11.89875241,-2.064418106,
177,-16.86751175,-13.10584642,-9.420827927,12.25211937,18.17440502,-3.683778385,
723,-73.32476073,78.37338238,-13.14869495,0.319656715,7.097573439,-1.11335911,
727,-14.49249841,-2.641955856,-10.10120198,10.62713418,18.23595667,-3.418957047,
725,-26.02312209,39.20196906,-15.54681466,4.633766495,15.30084174,-2.787333087,
722,-93.456497,90.03398192,-11.61057099,-0.764059006,3.749066504,-0.498002716,
B,-69.56706241,85.79923252,-16.65309889,-0.996333484,7.436601757,-1.374308962,
C,-50.49668127,62.02005385,-15.59280689,1.983471309,10.97816213,-2.024515171,
D,-33.71884928,41.21655356,-14.4355939,4.595607384,14.09194126,-2.558998294,
B,2.856789089,-4.472015906,-10.65289497,-1.030630013,7.354702961,-1.264697011,
C,1.802028198,31.38163567,-8.623978613,1.968806725,11.0185125,-2.011080362,
D,0.981795002,61.98050689,-6.916980665,4.536474499,14.13778518,-2.650509263,
903,-4.505605464,104.5223399,-3.39494697,7.67824309,18.88063955,-3.431272543,
726,-15.01330462,113.1820047,-2.312651527,7.369625227,20.66555334,-3.631767945,
723,11.92528525,0.441698687,-9.977165201,0.319003292,7.07351138,-1.227816107,
724,-9.634349805,30.31369743,-8.286692546,0.721068433,11.90878978,-2.04591392,
722,22.21447946,-23.97858238,-10.2825718,-0.741606343,3.782450054,-0.488543845,
177,24.05820515,123.2123348,-2.999528662,12.1865037,18.26279787,-3.630261481,
725,-4.773768929,68.99689489,-5.858077966,4.568099752,15.35120352,-2.763103927,
903,3.092779793,93.28463531,0.382759913,7.632925377,18.86886052,-3.491278032,
726,-8.619604035,106.1487146,3.356841382,7.394311131,20.66077273,-3.58441357,
723,8.569323521,-42.75409696,-15.11278545,0.321461717,7.097462323,-1.151289253,
722,18.06632233,-76.0755844,-18.5714722,-0.77121362,3.754820565,-0.529970237,
724,-14.60069089,-1.004216065,-11.75629338,0.718254791,11.90786675,-2.046734338,
725,-2.180013901,48.00531389,-5.313987736,4.588364973,15.34446459,-2.778590301,
727,30.62508308,103.5897683,3.415126654,10.58949089,18.20376317,-3.434090918,
177,43.86670786,113.172884,4.050279478,12.25652238,18.24049197,-3.618895465,
B,-3.686099358,-47.39725492,-17.21969032,-1.008599733,7.370406283,-1.249765442,
C,0.594870598,-1.279874304,-11.98012948,1.991595779,11.00871263,-2.033087548,
D,4.330740018,38.14929963,-7.335537143,4.565499103,14.11906734,-2.686418427,
903,-2.058511023,-3.648472348,-20.92050346,7.654048067,18.87025976,-3.463827618,
722,95.81346121,-151.5714722,-14.80370922,-0.744741941,3.783251036,-0.52401445,
724,28.54916406,-99.56429298,-16.40452826,0.689927672,11.91034207,-2.051423262,
725,15.60684302,-48.06521989,-19.11225127,4.591246872,15.34346091,-2.77911066,
726,-19.33624762,2.81365016,-19.259258,7.414009952,20.67549774,-3.621459195,
727,17.78450463,19.27276021,-22.86397684,10.57469532,18.19322866,-3.43298012,
723,70.98719027,-126.1860122,-16.32907468,0.32769911,7.051956381,-1.208490543,
B,61.72055813,-136.5804291,-15.38360693,-1.009372142,7.383029432,-1.220714569,
C,42.68671034,-92.3063965,-18.13445272,1.981200943,11.00444985,-2.019115795,
D,26.32581903,-54.32941822,-20.08204676,4.543376551,14.12072107,-2.664501854,
NC_1_1,-19.38585887,27.14337927,-19.95505803,9.534917295,21.78796318,-3.807541367,1
NC_1_2,4.471906674,48.6201107,-23.58483255,12.52096242,20.67201591,-3.866674427,2
NC_1_3,37.03642048,-125.4539702,-14.47006784,-1.181978349,10.02453933,-1.596911315,3
25m,6.759702734,51.59690276,-32.59037823,12.91819921,20.46029809,-4.717921256,
E,-3.440359574,-1.42812952,-19.0959263,7.777292202,19.12177362,-3.32030963,
F,6.504974926,44.56223634,-21.78800634,12.25466235,20.34160706,-3.638612289,
NC_3_1,61.0360533,-130.6498998,-15.6577899,-0.523045626,7.710006353,-1.287433745,3
