Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
D,-76.2783349,57.27493657,-12.40743798,-9.461926596,-16.7858453,3.507199434,
unk3,-109.1717481,80.70055274,-16.1288953,-10.94546409,-22.68350203,4.392983151,
915,5.196457791,-5.752532076,-7.613293597,-5.015465772,-8.614596712,2.187002597,
713,5.190235561,-7.407995724,-8.120855344,-5.26798217,-8.998019972,2.094377072,
716,14.69784348,-50.75524476,-6.85724606,-10.1238948,-19.81643379,3.98745146,
714,8.464842555,-23.61628688,-7.075649366,-7.158351124,-12.97234473,2.940636605,
918,19.09319503,-52.51397658,-6.924547624,-9.446033265,-20.87689065,4.22410575,
917,-10.46117192,10.57997014,-9.543094396,-5.777439132,-2.754520885,0.512430383,
unk3,18.47159798,-61.23246404,-7.41205872,-10.95611172,-22.69967647,4.287430347,
715,9.13730443,-35.98963202,-7.045902099,-8.980561125,-15.76298037,3.295916659,
185,0.351986322,7.552071549,-9.174669308,-3.915993526,-5.055227209,1.203054904,
909,10.12700938,9.817143492,-8.01115227,-1.457550125,-6.007715624,1.919991305,
187,-3.679599116,-29.2266545,-7.578148366,-10.67989944,-12.35084805,2.371107366,
D,10.07683468,-40.00121686,-6.795801169,-9.420157287,-16.76687056,3.509247627,
C,2.759327163,-23.15327263,-8.000554144,-8.303552337,-12.04040958,2.411544741,
B,3.229559177,13.01622581,-9.178096734,-2.421090931,-4.309914544,1.200169214,
185,-10.15450566,-29.29712479,-13.85291096,-3.901622306,-5.02787758,1.303931803,
716,31.78429958,-123.6316145,-18.22148497,-10.12536313,-19.80573233,3.964669091,
715,17.84640883,-100.5727234,-16.89073563,-9.003198179,-15.77411652,3.261217019,
918,39.79927825,-125.2388611,-18.34627531,-9.440947826,-20.87154594,4.187225083,
714,13.3671608,-79.62071226,-15.14683253,-7.097316166,-13.00289912,2.91141712,
915,2.063805847,-50.67506406,-13.42595017,-5.018149055,-8.629312943,2.19299575,
713,2.491699679,-53.32317737,-14.59891692,-5.274005236,-8.997456053,2.087603433,
917,-29.54032327,-27.32386592,-15.79188161,-5.775459526,-2.730345798,0.467973381,
A,-6.953992887,9.884235413,-13.29329296,0.915954323,-1.228009837,0.528712156,
B,-7.126303158,-19.34619334,-13.57796656,-2.438228104,-4.304671712,1.183543189,
C,3.078233032,-80.65319057,-16.74186119,-8.329175292,-12.02282666,2.430944184,
