Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,,Size
708,19.11629905538334,-6.979378213,-8.787201938,10.672569414160796,0.8125044940784736,1.3362743929335865,,
908,-15.27263202,25.226301197990708,-11.12256242,3.7328169380431864,-4.080582953,0.25950084026829545,,
707,4.664104503675559,-40.79532252,-8.117376455,16.162838631706087,-2.981705587,1.3441130215605142,,
705,-7.697014714,-90.26108546,-8.521735545,24.516919795498225,-6.955751343,1.244459189374351,,
706,-11.97388898,-53.87997558,-8.92271263,17.899144040140985,-6.391159094,0.9798428019234506,,
907,-25.24510566,-80.27611535,-9.219304027,22.11891193578287,-9.693298687,0.8063549552875486,,
B,45.92701712,-29.59865389,-4.929868552,4.022415163444736,-2.310174714,0.6313974989241935,,
C,103.00984951883625,-45.04823697,-3.271097215,8.878971832,-3.399391703,0.867173304,,
D,159.64027393538953,-64.12620551,-3.023937292,13.714365201332296,-4.792274363,0.9751977089684911,,
E,212.04579147526388,-92.30847945,-3.568348934,18.230793152005813,-6.964969515,0.9871359479214716,,
706,208.36589953351518,-85.29984426,-3.838131439,17.89516443563556,-6.388647829,0.9713403836758174,,
F,262.0798034075124,-120.0033875,-3.853446455,22.545330157738725,-9.106155726,1.0165678976441193,,
705,286.6255798256507,-95.61971931,-1.920131141,24.51283484240292,-6.967580281,1.288291906174227,,
707,189.96880074033658,-43.34827155,-0.638565864,16.18101580896307,-2.936328503,1.2902620207657651,,
708,126.86856252687406,4.138141166051171,0.4647944582095219,10.690298731981697,0.8186849783211481,1.3431325946726298,,
710,43.331844720304076,10.703265207656845,-5.870534956,3.652675942476536,1.0720856477155982,0.6341977769174677,,
908,41.68053501682419,-50.5638828,-8.834791956,3.7535809109651828,-4.080606206,0.24735932799528004,,
907,256.5076599156241,-126.6038666,-6.5284376,22.107605860645016,-9.676125154,0.7643552611590292,,
NC_1_1,106.68681293120525,-64.78978449,-6.46348374,9.270379861950888,-5.038811149,0.563799137,,2
A,-2.977863662,-18.51664473,-7.947027962,-0.126693084,-1.554556606,0.2903701261188524,,
G,270.68170596514875,-126.6614182,-3.817366218,23.29412915408022,-9.633998063,1.0246543505583547,,
25m,270.58715623151085,-126.6551613,-5.721227427,23.290292724580173,-9.629484832,0.8642110955137325,,
NC_3_1,148.60097715732454,-68.75199433,-6.650009207,12.811337768992717,-5.21448203,0.6348049726376555,,3
NC_3_2,126.03992867240859,-79.93706268,-8.794581976,10.960960286773494,-6.23498201,0.37859382778124595,,2
NC_1_2,105.25956949990773,-35.3925221,-3.81026155,9.032595026,-2.577571469,0.8479650021632941,,3
NC_1_3,13.732049246372206,-15.9012749,-9.302091767,1.2717872579883938,-1.268825326,0.22003247239827695,,1
