Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
C,-4.785581185,-32.39217375,-10.11560057,-9.824884279,3.1946840110421424,-0.552074188,
D,-1.086462233,-66.18611144,-10.5533075,-15.02941004,4.799458928626455,-1.060190039,
700,-2.039109748,25.937278750453267,-10.74083031,-1.376343332,-0.891893627,-0.108803695,
701,-2.053951296,2.4548018041143926,-10.08689786,-4.852088096,0.5860385150284041,-0.248994219,
702,-7.433110836,-33.66875106,-9.903380204,-9.8546784,3.660599353516643,-0.469473508,
703,0.7502495654657118,-56.81742581,-10.28827783,-13.76495156,3.9317240833926324,-0.963728259,
907,11.370569418090374,-123.8477537,-6.308427659,-24.38054833,6.547509988607476,-1.278700713,
704,-2.497527586,-105.6837158,-8.868652401,-20.80149931,7.4786247980173455,-1.170565791,
705,-11.10555839,-124.7495956,-8.70348644,-23.08900215,9.947340137,-1.140593192,
774,-12.45050813,-114.6194,-8.602161434,-21.5138218,9.501481592653805,-0.987479852,
A,-6.521493437,-133.86969,-7.869016868,-0.949450572,-0.296903807,-0.071762385,
B,-4.357946988,-103.8353805,-8.48970797,-4.878319621,1.1517590588054514,-0.265201191,
C,-0.122118955,-65.66677854,-9.864435206,-9.812801513,3.187002016040494,-0.602135527,
D,0.5184449053430906,-26.49609186,-12.5036907,-15.01948238,4.7721919803914385,-1.094558832,
703,-2.963124266,-36.92490038,-11.77280417,-13.76199164,3.908383816710679,-0.938004535,
702,2.953069629425416,-64.54833918,-9.293882452,-9.843392459,3.6449016913500634,-0.546295934,
701,-8.163090471,-105.1560493,-9.016413852,-4.849128608,0.5888946987767475,-0.309572875,
700,-11.36712695,-132.0183573,-6.579204469,-1.386711272,-0.86277988,0.13328404882546874,
907,-5.81396911,42.12920380815838,-12.9848824,-24.43593965,6.583751821504723,-1.332983396,
704,7.724317062404646,18.940959933578007,-11.12318035,-20.81304822,7.505235884882115,-1.090375829,
705,19.826345451032537,39.19676966025785,-9.643238087,-23.05126821,9.916394338412854,-1.026155439,
A,6.305318383717428,1.7955812234590156,-9.816450088,-0.939582791,-0.299631194,-0.098538731,
B,27.685157781206673,-9.554425196,-10.28359124,-4.875599788,1.1564406013028996,-0.222832672,
C,54.48201751812566,-24.95048902,-11.77995777,-9.82884276,3.1990623224068417,-0.514205553,
D,83.08498387711337,-37.84524534,-13.74291813,-15.02726504,4.782093986212202,-0.952130879,
700,9.311767808785529,4.760418189270016,-8.990271758,-1.391171035,-0.891177687,-0.044993696,
